cmtid,ctime,author_username,comment,rating_star
"4190149775","1614681637","s*****_","First time beli, liat di Ig review nya bagus bagus, dan kebetulan lagi restock. Tanpa pikir panjang dan lagi cari parfume makanya beli deh. Wanginya enak banget gak bikin puyeng","5"
"5347553092","1626005720","a*****1","Wanginya enak mirip-mirip baccarat gitu. Lumayan tahan lama juga di baju. Suka! Penasaran sama wangi yang lainnya. Semoga next bisa order lagi","5"
"4977797481","1622804457","aldiano100","Pesen kemaren malem,sampe sore tadi,emang mantep.. Tapi sayang,spray nya agak eror min huuuuf.. Btw ini wanginya strong,awal mula kek betadine wkwkw tp lama2 enak juga","5"
"12585006009","1694700658","h*****3","sesuai dengan yang di pesan, sebelum nya udah pernah beli aroma senoparty, memang enak baunya,, pengiriman juga termasuk cepat... terimakasih","5"
"10300353444","1670987068","w*****8","Tekstur:bgus bgt. Performa:bgus bgt dah. Cocok Untuk:cocok untuk dipke setiap hari. . Gak nyesel beli onok senoparty,buat kuril nya baik dah langganan juga..","5"
"7095629000","1641046561","triadeezious_21","Kualitas produk baik, produk original, harga produk sesuai, kecepatan pengiriman baik, respon penjual juga baik, packing aman dan rapi. Terimakasih.","5"
"4587774383","1618918182","e*****1","Kemasan:jos. Ketahanan:mantab lah pokoknya. Wangi:aaaa wangiii aku sukaa , . . Cukup cepet uy sampenya","5"
"5221442838","1624943814","ulinapuji16","Kemasan:elegan. Ketahanan:semoga awet seharian. Wangi:maskulin. . Pengiriman nya cepetttt bangeeeeet donk,wangix d awal strong banget tapi lama2 sweet juga dan kayanya sih awet wanginya,,tengkyuuuu sellerr","5"
"32439330900","1741430803","m*****3","Aroma:sangat wangi dan tahan lama. Durabilitas:memiliki ketahanan yang cukup. Tekstur:ringan dan nyaman saat di pakai. . Rekomended bagi yg mau membeli di toko ini🔥","5"
"40567546615","1746280704","a*****i","Aroma:memiliki aroma yang harum dan menyenangkan. Durabilitas:sangat tahan lama. Tekstur:menyenangkan sesuai harapan. . Wangi, harum segar,tahan lama, enak, gak bikin enek, dan menyenangkan","5"
"2733634528","1595572020","nadyalle","kualitas produk sangat baik. produk original. pengiriman cepat. dan parfumnya wanginya enak banget","5"
"15231754395","1716028560","abceaea","Aroma:sweet maskulin. Durabilitas:5-7jam. Tekstur:cair. . udh sering beli parfume onix seperti biasa selalu suka wanginya, pengiriman cepat, pengemasan sangat aman","5"
"7649091932","1646366831","tafdibaong","Wangi:wanginya mantap apalagi fwb duuuh. Ketahanan:2-4jam. Kemasan:bagus. . Fwb wanginya juaraaaa udah botol ke3 dan udah nyobain semua varian","5"
"22493114132","1734175368","p*****0","Aroma:nyaman di hidung. Durabilitas:sangat cocok untuk pria dan wanita. Tekstur:lembut dan enak untuk malam hari","5"
"15041311433","1714497147","d*****s","Mantap product nya keren,. Sementara berfungsi dgn baik. Packingan safety banget,. Delivery nya cukup cepat,. Seller responsif,. Thanks ya.","5"
"16503163558","1725865520","miirfanyulviansyah","Aroma:Wangi Bunga Saffron. Durabilitas:Moderate. Tekstur:Cair. . Wangi Bunga Saffron manis, SPL Moderate","5"
"14077020530","1706862719","meutiahcacce","First impression. Suka, agak classy gitu aromanya. Sepertinya cocok di pakai di pagi hari atau malam hari. Siang hari cocok juga tp dlm ruangan ber ac. . Thank U seller sudah gercep","5"
"11308897092","1681837936","y*****6","Tekstur:soft, glamour. Performa:⭐⭐⭐⭐⭐. Cocok Untuk:lebih cocok untuk cewe. . Packaging aman, barangnya aman, wangii, brandingnya baguss, cepat kali lah pengirimanny","5"
"13868677344","1705149111","eyikk","Seller gercep, ekspedisi juga cepat. Packing aman, barang aman, no cacat, masih segel, no bocor.. sesuai gambar dan sesuai order. Thanks.","5"
"7660391991","1646457713","a*****g","Wangi:wanginya mirip bacarat, tp ada tambahan wangi mint. Ketahanan:semoga tahan lama. Kemasan:bagus dan terlihat mevvah. . Saya udh pernah beli 2 kali disini, tapi baru kali ini pengirimannya rada lama, sampe dirumah 4 hari dari hari dipesan. Tp parfum senoparty ini gak mengecewakan kok karena wanginya mirip sama bacarat tp ada tambahan mint nya kalo menurut saya. Overal oke kok","5"
"4160206357","1614321732","sucifitriac","Tau parfume ini dari temen, awalnya coba nyemprot ke baju taunya wanginya enak banget baju digantung dibelakang pintu wanginya jadi satu ruangan awet 3harian","5"
"11472886654","1683792837","putrikebaya3","Tekstur:cair. Cocok Untuk:semua. . Wanginya enak banget, semoga aja tahan lama","5"
"11969515880","1689129026","widetyo27","Performa:mantap. Tekstur:parfume. Cocok Untuk:pengharum tubuh. . Aroma harum khas, cocok untuk indoor, kalo dipake dijamin yang sebelah pasti nanya...#kalokenal😁","5"
"4396643547","1616913487","tumaftonaufal","Kemasan:premium . Ketahanan:seharian tahan kl mayoritas di dalam ruangan. kl di luar mungkin harus re apply lagi. Wangi:wangi nya manis tapi buat laki2 masi cocok. aku pribadi prefer kyk gini. . Seller baik, fast respond, packaging rapih, aman, premium, wangi enak, recommended buat yg cari parfum yg aromanya manis dengan harga terjangkau","5"
"5205290897","1624787449","van_richie19","Kemasan:RAPIH DAN AMAN. Ketahanan:1-3 hari. Wangi:PAS GITUUU UNTUK COWO CLUBING. . Pengiriman cepat sekaliii kaka","5"
"6170212949","1633264522","r*****a","Kemasan:amazing. Ketahanan:sampe cuci tangan aja gak ilang. Wangi:enak banget woi plis tolong","5"
"7362540821","1643606438","nandi28_","Wangi:Udah deh kalo si seno mah emang paling elegan. kalo yg blum tau agak mirip baccarat tp versi ringan.. Ketahanan:kalo seno mah bisa nembus 7 jam. Kemasan:amann kayak biasanya, walopun si botol agak rembes dikittt aja. . Dari 2020 kalo ngga salah, udah langganan si seno. Dan emang se Nagih itu sih.","5"
"6272008579","1634143433","gilang069.","Kemasan:Legan, tapi minimalis. Ketahanan:5-8 jam. Wangi:Aroma yang sangat enak di cium, tidak terlalu strong","5"
"6563875005","1636717382","i*****e","Kemasan:nice! . Ketahanan:awetttttt. Wangi:mewaaahh, enak bgt. Ga bikin pusing. . Gilaaakkkkk, pesen hari ituu di kirim hari itu jugaaa. Cepet bgtt nyampenya . Udah gitu admin nya ramahh bangettttt malah kek ngajak bercandaa huhu🥲. Gua baru pertama kali beli ini karena racun di ig dan fix bakal repurchase variant yg laen. Thanks nix! Cintaa banget gua sama lo😭💛💛💛","5"
"5967890459","1631513832","c*****1","Kemasan:rapih bangett, aman bangett plsss,mantep lah pokonyaa . Ketahanan:lama . Wangi:kaya permen manis kuatt ","5"
"8408922515","1652878032","dian_citra123","Wangi:bangattttt. Ketahanan:5-7 jam. Kemasan:rapi, cantik. . Senang bgt akhirnya bisa dapat, soalnya selalu kehabisan. Wanginya enak bangattttt ❤","5"
"5202754164","1624770286","ridanadia17","Kemasan:good. Ketahanan:mari kita. cobaaa. Wangi:tidak terlalu. menyengat, menyegarkan. . Pengirimannya sangat cepat, packagingnya sangat rapih dan bagus","5"
"9921271447","1666938149","l*****a","Performa:Strong. Cocok Untuk:Unisex. Tekstur:Cair. . Wangi nya strong, awettttt. Bisa untuk unisex yaa.. Sangat recomend. Bikin inget suatu moment kalo nyium parfum ini wkwk","5"
"6265574082","1634114653","suciitobing","Kemasan:bagus. Wangi:tidak ada. . Kecewa bnged, gk ada wanginya sama sekali. Ekspestaasi ku terlalu tinggi. Alkoholnya nyengat bgt . Aku beli diharga 177rbu, beli krna penasaran","2"
"19475624391","1732172811","irvan_han157","Aroma:aroma menarik. Durabilitas:mantap. . Udah beberapa kali order masih sama kualitasnya","5"
"10039555371","1668307911","auliaris26","Cocok Untuk:wanita. Tekstur:cair. Performa:baik. . Manis, harum, wanginya dari jarak jauh bisa kecium, cukup tahan lama...","4"
"6410815627","1635308875","rsamb","Kemasan:istimewa. Ketahanan:tahan lama. Wangi:wanginya segar tidak menyengat. . Pertama kali beli wanginya segar tidak menyengat & tahan lama cocok dipakai sehari hari","5"
"5904634468","1631007858","d*****p","Kemasan:kemasan oke banget niat udah masuk premium brand. Ketahanan:awet tahan lama, parfum lain abis motoran agak pudar baunya, ini gak. Wangi:wanginya sopan banget dan khas, gak langsung tajem gak bikin pusing juga. . Baru pertama kali beli kirain bakal sama aja kek yang lain ternyata gak, beda banget. Admin juga fast respon mantap banget. Pengirimannya cuma sehari cepet banget mantap pokoknya. Makasih Onix","5"
"6195885004","1633510861","ozhardware","Kemasan:baguss banget kemasan baruny. Ketahanan:tahan lama. Wangi:wangi banget . . Sehari nyampe, barangny bagus pengemasan safety bangetttt. Makasihh onix,","5"
"9265856441","1660455802","rivanarinanda","Tekstur:mantap. Performa:tahan masih nunggu. Cocok Untuk:laki"". . Pengiriman cepat, kurir ramah, kemasan safe & kualitasnya mantap. Buat kalian yang pengen tampil lebih kharismatik dan dilirik cewek"" langsung sikattt","5"
"4296452434","1615742307","valarion","Terimakasih seller, cepat tanggap, order jumat, minggu nya udh sampe!!!","5"
"4177026647","1614524506","i*****r","Pertamakali nyoba nihh. Kesan pertamanya belum dapet sih soalnya lagi flu jadi ga kecium 😭😭 tapi kata adek yg cewe enak wangi nya katanya ","5"
"4891058997","1621923148","merinaaw","Kemasan:ok. Ketahanan:long last. Wangi:menurutku bisa unisex.. lebih cocok dipake ke situasi yg formal atau kerja. . worth every penny","5"
"5971109725","1631527529","s*****a","Kemasan:aman. Ketahanan:lumayan kalo diruangan ga berac. Wangi:wangi banget. . senoparti lagi senoparty terus senoparty selamanya . pokoknya jangan pernah di hanguskan ya minnn kerennnn","5"
"16105638311","1723104180","l*****0","Aroma:Enak, as always ga brrubah walaupun beda ml. Durabilitas:oke. Tekstur:oke. . Terimakasih onix!","5"
"12447867733","1693550670","rangga060_060","Ketahanan:tahan lama. Tekstur:wanginya fresh gak bikin pusing dan tahan lama..","5"
"6261905953","1634097255","anishzr","Kemasan:gada yg bocor dan penyok good. Ketahanan:lumayan tahan lama. Wangi:wangii bgt sesuai . . Baru pertama beli, buat kadi, wanginya sukaaa . So prouddd","5"
"12449030733","1693558507","m*****3","Cocok Untuk:sehari-hari. Ketahanan:4 jam. Tekstur:cair. . Barang sudah diterima dengan baik dan aman, awal coba wanginya di store kok enak jd beli online, ternyata pas di coba spray pertama wanginya alkohol bgt☹️ dan kurang enak di wangi awal setelah di semprot. Lumayan tahan lah 4 jam tp untuk harga hampir sama kaya zara masih kureng sih tp packaging dan dusnya memang mevvah. Jd bintang 4 dulu ya seller.","4"
"5269133961","1625384798","badilsnack","Kemasan:oke. Ketahanan:8-12jam. Wangi:gila sii wanginya, parahh. . Gilasii udah repead order brapa kali seno ini, request doi jangan ganti ganti katanya dia seneng bgt sama baunya. Bikin kangen wkwk","5"
"7393069110","1643954542","laavazoe","Wangi:banget. Ketahanan:lumayan lama. Kemasan:bagus dan aman. . Cepet banget sampainya dan seller ramah. Thanks ya","5"
"19105859197","1731749791","rlu7mccbky","Aroma:segar. Durabilitas:belom dicoba. Tekstur:sangat lembut di kulit dan aman untuk kulit sensitif","5"
"3605861454","1607938773","d*****i","Kualitas produk sangat baik, untuk harga sekian parfum termasuk tahan lama, manis tapi enggak enek. Bubblewrap super tebel dan kecepatan pengiriman baik.. Terima kasih","5"
"5944524890","1631344980","septya2509","Mantep banget wanginya elegant menurut aku..mirip bacarat. Tp campur manis. Seneng banget pengemasan rapi dan gak bocor. Next order lagi nih","5"
"5972439964","1631532561","madalestari","Pengirimannya cepat banget. Pesan hari ini besok datang. Udah lama banget nunggu stocknya ready akhrnya dapat juga","5"
"8094151638","1650160553","y*****7","Wangi:wangi banget. Ketahanan:lengket seharian di pake. . Suka banget sama wanginya","5"
"9193383418","1659876915","dhaniherdiawan","Tekstur:cair. Performa:belum dicoba ketahannya. Cocok Untuk:pemuda harapan bangsa. . aromanya mirip2 bacarat, tp aga lebih mewah sedikit","5"
"7503434068","1644993669","kikiagusananda","Wangi:wangi. Ketahanan:tahan. Kemasan:bagus. . Mantap lah pokoknya, kirain dpt tester mexicola. Ternyata hbs :(","5"
"8847257924","1656762577","f*****0","Saya suka sekali dengan aromanya yang pas untuk patner saya so jadiin kado . Hanya di tubuh patner saya aromanya pas","5"
"3377310974","1605274090","cyathings","Walaupun pengemasannya agak lama, tp alhamdulillah diterima dgn aman sentosa. Packingannya rapih, aman, bubble nya tebal, dan mewah box + thankyou card nya. Wangi nya udah jelas cocok krn sebelumnya udah nebeng senoparty punya temen wkwk mirip baccarat🥰 thankyou onix, semoga selalu berlimpah berkah","5"
"4214292589","1614923374","fathur_alfarizi","Kemasan:bagus ga ada yang rusak. Ketahanan:tahan wangi nya cukup lama. Wangi:wangi nya seger dan tahan lama. . Pengiriman termasuk cepat karna ke luar kota, packing juga aman pertahanan terus atau bisa lebih bagus lagi kualitas nya","5"
"11674878099","1686068967","r*****p","Samoe nya cepet dan aman aku selalu suka sm wangi ini dan orang orang jg blg ini enaaak wanginya seksi gotu suka","5"
"4161906775","1614335065","j*****8","Kemasan:lumayan lah untuk hrga segini. Ketahanan:nice lah suka bgt. Wangi:weew yg ini lg cool wanginya. . Jangan nilai dr kemasan, tp wangi brooo goksss bgt","5"
"18005346015","1730972028","w*****2","Barang diterima dengan baik, wanginya ok brlum pernah coba, smeoga si tahan lama dan bisa coba varian wangi yg lain","5"
"10438614553","1672391657","ghoes_d170878","Mantap banget ini yg ke dua kali ny blanja di onix.id. Kemasan ny rapi dan aman banget . Pokok ny rekomended banget","5"
"8562870673","1654263377","xxroseanx08","Wangi:Wangi nya cowok banget suka. Ketahanan:lumayan lama dan punya ciri khas cwok. Kemasan:bagus rapih pengemasan nya kaya minyak mahal. . pengiriman sangat cepat dan kemasan juga mewah, wangi nya suka, cowok banget wangi nya dan tahan lama juga  .......","5"
"5011592986","1623132279","a*****8","Kemasan:ok. Ketahanan:belum tau untuk ketahanannya. Wangi:wanginya enak bgt. . Wanginya enak bgt kaya wangi bacarat ga si sumpah suka bgt, makasih ka","5"
"3467494588","1606274072","istisusilo","Pengemasan cepet n pengiriman cepet bgt,  kalo wanginya  kyk parfum refill pd umumnya,  dikemas pake box bagus jd berasa eksklusif gtu..","5"
"4579610052","1618832235","aprilliarr","Kemasan:bubblewrap tebal, boxnya bagus, tapi masih bocor kyknya dari leher botolnya :(. Wangi:wanginya manis dan agak strong","5"
"4419711235","1617179682","m*****i","Kemasan:Sangat rapih.. Wangi: Wanginya enak banget!. . Karena penasaran jadi beli parfum ini dan ternyata sangat worth it sudah ngebeli parfun ini! Aromany enak dan kemasannya sangat rapih sekali tidak ada kerusakan. Kalo ada rezeki beli lagi ini mah wkwk","5"
"6799022798","1638606962","arief_aki","Kemasan:kemasan bagus cuma logo di botol masa udh rusak & di bgian sambungan spray nya tolong lebih rapih. Wangi:wangi nya enak cuma ada bau alkohol atau etanol lumayan pekat","4"
"8029630166","1649605221","m*****5","Wangi:Perfect si inii. Ketahanan:Lumayan lama. Kemasan:Box nya baguss bangett sukaa. . Rekomen pokonya buat yang pengen ganteng maksimall","5"
"6143313978","1633002974","aziima27","Wanginya masih nempel di badan, padahal habis luluran.. sebanding banget sih sama harganya. Kemasannya juga aman banget. Buble warpnya tebel banget, kardusnya juga tebel. Bagus banget. Habis dibayar langsung proses kirim. Mantaff !! Jangan naik lagi harganya pliss 😅😅","5"
"6815329127","1638777039","a*****1","Kemasan:suka baanget😍. Ketahanan:super duper tahan lama ini beneran❤️. Wangi:suka sama wangi nya🥰🥰","5"
"5991728039","1631672656","diyahsurka","Kemasan:cantik elegan. Ketahanan:ga terlalu. Wangi:enak. . Baru kali ini nyoba senoparty. Sebelumnya pake mexicola, baunya enak. Tapi bukan type aku bgt.. Next mau balik sama mexicola aja hhehee","5"
"4977702178","1622803884","hayuwulan21","Kemasan:amant puol. Ketahanan:lama banget. Wangi:lembut. . Wangi lembut bgt suka top pokoknya","5"
"17238315722","1729235802","edikendil","Aroma:wangi segar tahan lamaaaa. Durabilitas:ketahanan bau lama. Tekstur:tekstur cair. . Suka banget sama wanginya dapet harga murah pula","4"
"5023928671","1623222702","hanifaaheraawat23","pengiriman aman cepet juga kalo wangi nya manis banget awal di semprot kea bau obat gt tapi lama lama enak juga sii","5"
"4644283304","1619507123","s*****i","Kemasan:kaca bening. Ketahanan:tidak terlalu lama. Wangi:mirip bbw in the stars. . ketahanan tidak terlalu lama. yg kurang disuka saat menyemprot parfumnya agak bikin bengek krn baunya terlalu menusuk. tp utk packagingnya kukasih bintang 5, simple tapi keren. dan jg aman saat pengiriman karena bubble wrap berlapis2","4"
"12789839467","1696651820","aslmiaa","Bagus banget packing nya, wanginya bacarat suka banget, sesuai pesanan","5"
"9160404016","1659571910","erika.damayanti","Cocok Untuk:harian. Tekstur:cair. Performa:belum paham sampai berapa lama. . Kalau mau review jujur lihat penilaian bintang 3 ke bawah deh, ga beda sama ba**a*, mungkin lebih lama aja","4"
"33375298417","1742461603","a*****_","Aroma:gak banget deh😭. Durabilitas:Pas. Tekstur:oke. . Korban review tikt*k ngerecommend ke temen yang senoparty ternyata aroma nya gak banget🥲. Tapi gatau kalau menurut yang lain gimana ya...","3"
"5879429233","1630749092","e*****i","Kemasan:cantik, packing dengan sangat aman menggunakan double bubble wrap. Ketahanan:awet 6-12 jam . Wangi:wanginya seger, gak terlalu manis juga. . Udah 2 kali langganan onix ga pernah ngecewain. . Cukup lama juga sampai akhirnya saya mendapatkan ""senoparty"" ini. Puass.","5"
